"Micronesia, Fed. Sts.",2012,68.85070732
Gabon,2012,63.28073171
United Kingdom,2012,80.90487805
Georgia,2012,74.35270732
Ghana,2012,60.97702439
Guinea,2012,57.63763415
"Gambia, The",2012,59.77814634
Guinea-Bissau,2012,54.5035122
Equatorial Guinea,2012,56.89026829
Greece,2012,80.63414634
Grenada,2012,73.00226829
Guatemala,2012,71.24939024
Guam,2012,78.6175122
Guyana,2012,66.21726829
"Hong Kong SAR, China",2012,83.4804878
Honduras,2012,72.75502439
Croatia,2012,76.92439024
Haiti,2012,62.03339024
Hungary,2012,75.06341463
Indonesia,2012,68.51956098
India,2012,67.28987805
Ireland,2012,80.89512195
"Iran, Islamic Rep.",2012,74.79934146
Iraq,2012,68.94973171
Iceland,2012,82.91707317
Italy,2012,82.23902439
Jamaica,2012,75.29982927
Jordan,2012,73.74641463
Japan,2012,83.09609756
Kazakhstan,2012,69.61
Kenya,2012,60.27278049
Kyrgyz Republic,2012,70.00243902
Cambodia,2012,67.32887805
Kiribati,2012,65.59607317
"Korea, Rep.",2012,81.21341463
Kuwait,2012,74.35185366
Lao PDR,2012,65.2485122
Lebanon,2012,78.90846341
Liberia,2012,60.20436585
Libya,2012,71.64956098
St. Lucia,2012,74.77763415
Sri Lanka,2012,74.5312439
Lesotho,2012,48.836
Lithuania,2012,73.86341463
Luxembourg,2012,81.39268293
Latvia,2012,73.77804878
"Macao SAR, China",2012,80.12317073
Morocco,2012,73.36465854
Moldova,2012,70.7724878
Madagascar,2012,64.24665854
Maldives,2012,76.46234146
Mexico,2012,76.35409756
"Macedonia, FYR",2012,75.03126829
Mali,2012,57.095
Malta,2012,80.74634146
Myanmar,2012,65.42778049
Montenegro,2012,75.70507317
Mongolia,2012,68.6135122
Mozambique,2012,54.21212195
Mauritania,2012,62.56017073
Mauritius,2012,73.86341463
Malawi,2012,60.05029268
Malaysia,2012,74.42331707
Namibia,2012,63.88114634
New Caledonia,2012,77.12195122
Niger,2012,60.07253659
Nigeria,2012,52.105
Nicaragua,2012,74.21246341
Netherlands,2012,81.10487805
Norway,2012,81.45121951
Nepal,2012,68.82331707
New Zealand,2012,81.15609756
Oman,2012,76.58956098
Pakistan,2012,65.71687805
Panama,2012,77.23704878
Peru,2012,74.05765854
Philippines,2012,68.00707317
Papua New Guinea,2012,62.29990244
Poland,2012,76.74634146
Puerto Rico,2012,78.92541463
Portugal,2012,80.37317073
Paraguay,2012,72.654
French Polynesia,2012,76.12702439
Qatar,2012,78.22765854
Romania,2012,74.41219512
Russian Federation,2012,70.36585366
Rwanda,2012,62.79936585
Saudi Arabia,2012,74.01602439
Sudan,2012,62.83219512
Senegal,2012,65.31887805
Singapore,2012,81.99512195
Solomon Islands,2012,67.50658537
Sierra Leone,2012,49.74909756
El Salvador,2012,72.23185366
Somalia,2012,54.6902439
South Sudan,2012,54.727
Sao Tome and Principe,2012,66.13390244
Suriname,2012,70.80631707
Slovak Republic,2012,76.1097561
Slovenia,2012,80.12439024
Sweden,2012,81.70487805
Swaziland,2012,48.85063415
Syrian Arab Republic,2012,70.78590244
Chad,2012,50.78139024
Togo,2012,58.55385366
Thailand,2012,74.07190244
Tajikistan,2012,69.16697561
Turkmenistan,2012,65.31158537
Timor-Leste,2012,67.80014634
Tonga,2012,72.488
Trinidad and Tobago,2012,70.15139024
Tunisia,2012,73.99512195
Turkey,2012,74.63680488
Tanzania,2012,63.52090244
Uganda,2012,57.10019512
Ukraine,2012,70.94414634
Uruguay,2012,76.68839024
United States,2012,78.74146341
Uzbekistan,2012,68.10197561
St. Vincent and the Grenadines,2012,72.67185366
"Venezuela, RB",2012,73.92573171
Virgin Islands (U.S.),2012,79.47317073
Vietnam,2012,75.31939024
Vanuatu,2012,71.40817073
Samoa,2012,72.98004878
"Yemen, Rep.",2012,63.32729268
South Africa,2012,56.09831707
"Congo, Dem. Rep.",2012,57.85407317
Zambia,2012,58.36331707
Zimbabwe,2012,53.64307317
Aruba,2013,75.32865854
Afghanistan,2013,60.02826829
Angola,2013,51.86617073
Albania,2013,77.64046341
United Arab Emirates,2013,77.19563415
Argentina,2013,75.98609756
Armenia,2013,74.56136585
Antigua and Barbuda,2013,75.77865854
Australia,2013,82.14878049
Austria,2013,81.13658537
Azerbaijan,2013,70.69058537
Burundi,2013,56.25160976
Belgium,2013,80.58780488
Benin,2013,59.31202439
Burkina Faso,2013,58.24063415
Bangladesh,2013,71.2452439
Bulgaria,2013,74.86097561
Bahrain,2013,76.54595122
"Bahamas, The",2013,75.07353659
