Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Cote d'Ivoire,37.5630731707317,38.2338292682927,38.8801707317073,39.5050975609756,40.1244146341463,40.7619268292683,41.4369512195122,42.161,42.9320975609756,43.7434390243902,44.5798292682927,45.4160243902439,46.2312195121951,47.0094634146342,47.7422195121951,48.4248780487805,49.0616585365854,49.6559024390244,50.2040487804878,50.7090731707317,51.1744878048781,51.6029024390244,51.9883902439024,52.3224878048781,52.5941219512195,52.7916829268293,52.9041707317073,52.9181951219512,52.8274390243903,52.6069268292683,52.2327317073171,51.7116097560976,51.067512195122,50.3360975609756,49.5606585365854,48.790243902439,48.0750487804878,47.463512195122,46.9925609756098,46.6993902439024,46.6076097560976,46.6955853658537,46.9329756097561,47.2965365853659,47.7518536585366,48.258756097561,48.7788292682927,49.2797804878049,49.7404878048781,50.1514634146342
Cameroon,41.9653414634146,42.4059512195122,42.8435609756098,43.2786585365854,43.7151707317073,44.158512195122,44.6136341463415,45.0845609756098,45.5717804878049,46.0763902439024,46.5984878048781,47.1321951219512,47.6715609756098,48.2111219512195,48.7463902439024,49.2738292682927,49.7903658536585,50.2884390243903,50.763,51.2070243902439,51.613512195122,51.9819756097561,52.3104146341464,52.5973414634146,52.8447804878049,53.0567317073171,53.2382195121951,53.3897804878049,53.5099512195122,53.5912682926829,53.6242682926829,53.6019512195122,53.5248292682927,53.3968780487805,53.2186097560976,52.9905365853659,52.7260975609756,52.4467317073171,52.1738536585366,51.9358780487805,51.7571951219512,51.6552682926829,51.6390487804878,51.716487804878,51.8890487804878,52.150243902439,52.4791463414634,52.8558292682927,53.2648536585366,53.6948292682927
"Congo, Rep.",49.2300487804878,49.8439512195122,50.4188536585366,50.9522926829268,51.4413658536585,51.8886585365854,52.2982195121951,52.6770731707317,53.0291951219512,53.3595365853659,53.672512195122,53.97,54.2554146341463,54.5311951219512,54.8028536585366,55.0764146341464,55.3489024390244,55.6139024390244,55.8649024390244,56.0908780487805,56.2828048780488,56.4291707317073,56.5184390243902,56.5421707317073,56.4878536585366,56.348512195122,56.1267073170732,55.8294634146342,55.4638536585366,55.0289756097561,54.5223902439025,53.9591219512195,53.3626585365854,52.7639268292683,52.1888536585366,51.6598292682927,51.2021951219512,50.8473658536585,50.6282682926829,50.5898780487805,50.7731951219512,51.1792926829268,51.7942195121951,52.598,53.5615365853659,54.6478292682927,55.8013170731707,56.9650731707317,58.0936341463415,59.1431219512195
Colombia,57.2477317073171,57.7392195121951,58.200756097561,58.6412682926829,59.0621707317073,59.4633414634146,59.8402195121951,60.1957804878049,60.5370487804878,60.8731951219512,61.2113902439024,61.5607804878049,61.9283902439024,62.3216097560976,62.7521463414634,63.2321219512195,63.7582682926829,64.3189756097561,64.9003414634146,65.4781707317073,66.0249268292683,66.5200731707317,66.9469268292683,67.2995365853659,67.5742926829269,67.7768048780488,67.9291951219512,68.0547317073171,68.1709756097561,68.2971951219512,68.4513170731707,68.6402195121951,68.8656341463415,69.1295853658537,69.4269268292683,69.7483658536585,70.075,70.3949512195122,70.7005609756098,70.9887073170732,71.2603902439024,71.5217317073171,71.7769024390244,72.0249512195122,72.2639268292683,72.4914390243902,72.705512195122,72.9071707317073,73.0969512195122,73.2778536585366
Comoros,41.8395365853659,42.237756097561,42.635,43.0327073170732,43.4342682926829,43.8456097560976,44.2711951219512,44.7120487804878,45.1682195121951,45.6317804878049,46.0933658536585,46.5475853658537,46.9915365853659,47.4307317073171,47.8757073170732,48.3429268292683,48.8452926829268,49.3891951219512,49.9741219512195,50.596,51.2443414634146,51.9031219512195,52.5573658536585,53.1975609756098,53.8191951219512,54.4222926829268,55.0093658536585,55.5809268292683,56.130512195122,56.6536097560976,57.1452195121951,57.5993414634146,58.0134634146342,58.3825853658537,58.6971707317073,58.9471707317073,59.1355853658537,59.2709268292683,59.3656829268293,59.4389024390244,59.5101463414634,59.5989268292683,59.7208048780488,59.888756097561,60.1097804878049,60.3883170731707,60.7123414634146,61.0672926829268,61.4441951219512,61.830512195122
Cabo Verde,49.0459756097561,49.316512195122,49.680512195122,50.139,50.6799756097561,51.2804146341464,51.9108292682927,52.5467317073171,53.1756585365854,53.7945853658537,54.4090487804878,55.0335609756098,55.6766341463415,56.338756097561,57.0209268292683,57.7246341463415,58.4423414634146,59.1650487804878,59.883756097561,60.5849756097561,61.2562195121951,61.8894878048781,62.4813170731707,63.0271951219512,63.5271219512195,63.9820731707317,64.4030487804878,64.8015365853659,65.186512195122,65.570512195122,65.963512195122,66.3715365853659,66.7945853658537,67.2321219512195,67.6786585365854,68.1231463414634,68.5555609756098,68.9664146341464,69.3546829268293,69.7243902439024,70.0860243902439,70.4481463414634,70.8132682926829,71.1763902439025,71.5235365853658,71.8356829268293,72.0993658536585,72.3095365853659,72.4712195121951,72.5979024390244
Costa Rica,61.2885609756098,61.9837804878049,62.649756097561,63.2794878048781,63.8689268292683,64.4205853658537,64.9460243902439,65.4563170731707,65.9594878048781,66.4626097560976,66.9717073170732,67.4893170731707,68.0174634146342,68.5591707317073,69.1194146341464,69.7031951219512,70.306,70.9193170731707,71.5321951219512,72.1301951219512,72.6979024390244,73.2233414634146,73.6970731707317,74.1146097560976,74.4734390243902,74.7760487804878,75.0353902439025,75.2628780487805,75.4684878048781,75.6586829268293,75.8419268292683,76.0202195121951,76.1975365853659,76.3763414634146,76.5586097560976,76.7418048780488,76.9224146341463,77.0969268292683,77.2643658536585,77.4226829268293,77.5708780487805,77.7094634146341,77.8404634146341,77.9653658536586,78.0866585365854,78.2078048780488,78.3303170731707,78.4577317073171,78.5926097560976,78.7360487804878
Cuba,64.5164390243903,65.1382195121951,65.7680243902439,66.4018048780488,67.0315609756098,67.649243902439,68.2478536585366,68.8208780487805,69.3658048780488,69.8830975609756,70.3782926829268,70.8563902439025,71.3209512195122,71.7694878048781,72.1976097560976,72.5988536585366,72.9662682926829,73.2958292682927,73.5845365853659,73.831756097561,74.0363658536586,74.2032682926829,74.3393902439025,74.447756097561,74.5289268292683,74.5815365853659,74.6077073170732,74.6180487804878,74.6230975609756,74.6438048780488,74.7005609756098,74.8032926829268,74.9589268292683,75.1639756097561,75.409,75.6756341463415,75.9419756097561,76.1930731707317,76.4258780487805,76.6448048780488,76.8652195121951,77.1024634146341,77.3639512195122,77.6446829268293,77.9321463414634,78.2059512195122,78.4491951219512,78.6505121951219,78.8109756097561,78.9356341463415
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.709756097561,75.3634146341464,75.309756097561,76.1560975609756,
Cyprus,69.9278292682927,70.251243902439,70.5646829268293,70.8691219512195,71.1650731707317,71.4525365853659,71.731,72.0024878048781,72.2659756097561,72.5229756097561,72.7729756097561,73.0169756097561,73.2544634146342,73.4854634146342,73.7104390243903,73.9304146341464,74.1448780487805,74.3538536585366,74.5578292682927,74.7568048780488,74.9512926829268,75.140756097561,75.325243902439,75.5062195121951,75.6827073170732,75.8561707317073,76.0251219512195,76.1910731707317,76.3540243902439,76.5139512195122,76.6713902439025,76.8263170731707,76.9782682926829,77.1277073170732,77.2746585365854,77.4190975609756,77.5610243902439,77.7009268292683,77.8378048780488,77.9716829268293,78.1005609756098,78.2239512195122,78.3458536585366,78.465756097561,78.5896097560976,78.7228780487805,78.868512195122,79.0275365853659,79.199487804878,79.3819512195122
Czech Republic,70.5126829268293,69.7868292682927,70.3043902439025,70.459512195122,70.1631707317073,70.3848780487805,70.2641463414634,69.8407317073171,69.3670731707317,69.440243902439,69.6770731707317,70.1765853658537,70.0226829268293,70.0865853658537,70.4146341463415,70.5326829268293,70.5734146341463,70.6439024390244,70.749512195122,70.2780487804878,70.7221951219512,70.8078048780488,70.5914634146341,70.8375609756098,71.0463414634146,70.9973170731707,71.4456097560976,71.6414634146342,71.6756097560976,71.3839024390244,71.8982926829268,72.2717073170732,72.7678048780488,72.9726829268293,73.0748780487805,73.7146341463415,73.8248780487805,74.5146341463415,74.6682926829268,74.9682926829268,75.1731707317073,75.2219512195122,75.1707317073171,75.7219512195122,75.9243902439025,76.5243902439024,76.7243902439025,76.9756097560976,77.0780487804878,77.4243902439025
Germany,69.5099512195122,69.692512195122,69.8600975609756,70.0137073170732,70.1518292682927,70.2709268292683,70.373512195122,70.4650975609756,70.5506829268293,70.6397804878049,70.7428780487805,70.867,71.0166829268293,71.1954146341463,71.4017317073171,71.6341463414634,71.8836829268293,72.1428048780488,72.4085365853659,72.6779024390244,72.9523902439024,73.2309756097561,73.5121463414634,73.7928536585366,74.0645365853659,74.3216341463415,74.5596097560976,74.7789512195122,74.9826829268293,75.1773658536586,75.319512195122,75.819512195122,75.8707317073171,76.2707317073171,76.4219512195122,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488
Djibouti,44.4513414634146,44.8744390243902,45.2910487804878,45.7086341463415,46.1471463414634,46.633512195122,47.1816585365854,47.7916341463415,48.4529268292683,49.1360975609756,49.801756097561,50.4154878048781,50.9548536585366,51.4139024390244,51.8036097560976,52.1499756097561,52.4869024390244,52.8398780487805,53.2173658536585,53.6173414634146,54.0288536585366,54.4324146341464,54.811,55.1586341463415,55.4727317073171,55.7567317073171,56.0166585365854,56.2559268292683,56.4736097560976,56.6631707317073,56.8161463414634,56.9295853658537,57.0035853658537,57.0436585365854,57.0534146341464,57.0384146341463,57.0111951219512,56.9877317073171,56.9814634146342,57.0103414634146,57.088243902439,57.2205609756098,57.4112195121951,57.6636341463415,57.9842926829268,58.3766829268293,58.8293414634146,59.3238780487805,59.8428048780488,60.3606829268293
Denmark,72.4382926829268,72.319756097561,72.4004878048781,72.4851219512195,72.3707317073171,72.4441463414634,72.9221951219512,73.1214634146342,73.2209756097561,73.3434146341463,73.4146341463415,73.4390243902439,73.6821951219512,73.8082926829268,74.0751219512195,73.739756097561,74.6324390243903,74.3929268292683,74.2192682926829,74.1017073170732,74.2304878048781,74.5512195121951,74.4204878048781,74.5621951219512,74.4275609756098,74.579756097561,74.6912195121951,74.7717073170732,74.799756097561,74.8053658536585,75.1578048780488,75.1941463414634,75.1168292682927,75.3751219512195,75.2126829268293,75.5914634146342,75.9451219512195,76.1390243902439,76.3414634146341,76.5926829268293,76.7926829268293,76.8951219512195,77.1439024390244,77.4926829268293,77.8439024390244,78.0951219512195,78.1951219512195,78.4463414634146,78.5975609756098,79.1
Dominican Republic,52.578243902439,53.299243902439,54.0067804878049,54.7003170731707,55.3788292682927,56.0442682926829,56.6950975609756,57.3303414634146,57.946512195122,58.5396829268293,59.1049024390244,59.6392682926829,60.1432682926829,60.6169268292683,61.0621951219512,61.4810487804878,61.8789024390244,62.2651463414634,62.6472682926829,63.0356829268293,63.4393658536585,63.8628292682927,64.3080731707317,64.7776341463415,65.2725365853659,65.7957804878049,66.3389268292683,66.8885609756098,67.4327073170732,67.9504146341463,68.4222195121951,68.8371219512195,69.1906341463415,69.4832682926829,69.720512195122,69.9163414634147,70.0917317073171,70.2636585365854,70.4421463414634,70.6337317073171,70.8389268292683,71.0518048780488,71.2668292682927,71.4835365853659,71.7003902439024,71.9168292682927,72.1313170731707,72.3423170731707,72.5483170731707,72.7498048780488
Algeria,46.5903170731707,47.045,47.4961951219512,47.9419024390244,48.3760975609756,48.7908048780488,49.187512195122,49.5727073170732,49.9559024390244,50.3436341463415,50.7439268292683,51.1718048780488,51.6457073170732,52.1880731707317,52.836243902439,53.630512195122,54.5782682926829,55.6675365853659,56.8748780487805,58.1640243902439,59.486756097561,60.7863414634146,62.0089512195122,63.1171219512195,64.073756097561,64.8571951219512,65.4871463414634,65.9894390243903,66.3820487804878,66.6945853658537,66.9587317073171,67.2096829268293,67.4754878048781,67.7755365853659,68.1210731707317,68.5092195121951,68.9212195121951,69.3409512195122,69.7629268292683,70.1839024390244,70.601756097561,71.0148536585366,71.421,71.8162682926829,72.1965609756098,72.5577073170732,72.8983658536585,73.2193170731707,73.5210243902439,73.8040487804878
Ecuador,53.8202926829268,54.3875365853659,54.9101951219512,55.3872926829268,55.8208292682927,56.2193414634146,56.5998292682927,56.9773170731707,57.363756097561,57.7701219512195,58.2043902439024,58.6664878048781,59.1554146341463,59.6721951219512,60.2128536585366,60.7734634146342,61.3465609756098,61.9251951219512,62.5069024390244,63.0921951219512,63.6840487804878,64.2854390243903,64.8963170731707,65.5121951219512,66.1275365853659,66.7373170731707,67.3340487804878,67.9132195121951,68.4683414634146,68.9953658536586,69.4932682926829,69.9635853658537,70.4088292682927,70.8290487804878,71.2268292682927,71.6047317073171,71.9643170731707,72.3081463414634,72.635243902439,72.9441707317073,73.2304390243903,73.492,73.7278048780488,73.9423170731707,74.1379756097561,74.3202195121951,74.4950243902439,74.6678292682927,74.8446097560976,75.0298048780488
"Egypt, Arab Rep.",48.5815853658537,49.106512195122,49.6019512195122,50.0753902439024,50.5203902439024,50.9204878048781,51.268243902439,51.5686829268293,51.8417804878049,52.1224878048781,52.455243902439,52.8699512195122,53.3830731707317,53.9960975609756,54.693,55.4418292682927,56.2006341463415,56.9379756097561,57.6413658536585,58.3158292682927,58.9804390243902,59.6571707317073,60.358,61.0759512195122,61.789,62.4686341463415,63.0898292682927,63.6405609756098,64.1208048780488,64.5490731707317,64.9553414634146,65.3696341463415,65.8099512195122,66.2782926829268,66.7606829268293,67.2320975609756,67.6640731707317,68.0365853658537,68.3451463414634,68.590756097561,68.7864390243902,68.9526585365854,69.1094390243903,69.2657804878049,69.4296829268293,69.6031951219512,69.7822926829268,69.9644634146341,70.1501463414634,70.3402926829268
Eritrea,37.5988780487805,37.8515853658537,38.1231219512195,38.4145365853659,38.7269756097561,39.0610731707317,39.4134390243903,39.7786829268293,40.1508536585366,40.523512195122,40.8912195121951,41.2488536585366,41.5922926829268,41.9169268292683,42.2146341463415,42.4767317073171,42.7081463414634,42.9167804878049,43.1150487804878,43.3199268292683,43.5499268292683,43.8226341463415,44.1501463414634,44.5450243902439,45.0113170731707,45.5505853658537,46.1518536585366,46.8031463414634,47.4980243902439,48.2359512195122,49.018487804878,49.8400487804878,50.6896829268293,51.5513414634146,52.4046097560976,53.2285365853659,54.0096097560976,54.7393414634146,55.4116829268293,56.0250243902439,56.5827804878049,57.1028292682927,57.6026829268293,58.0928292682927,58.5924146341464,59.1165609756098,59.6694146341463,60.2500731707317,60.853512195122,61.4661463414634
Spain,69.4804878048781,69.5190243902439,69.6812195121951,70.399756097561,70.8092682926829,71.0551219512195,71.2529268292683,71.5378048780488,71.0575609756098,72.0273170731707,71.630243902439,72.8180487804878,72.6107317073171,72.969756097561,73.3187804878049,73.6426829268293,74.1319512195122,74.2956097560976,74.8187804878049,75.3492682926829,75.5285365853659,76.1341463414634,75.9090243902439,76.2953658536586,76.259512195122,76.5104878048781,76.7280487804878,76.7470731707317,76.8136585365854,76.8375609756098,76.9712195121951,77.41,77.5465853658537,77.9014634146342,77.9807317073171,78.1204878048781,78.6041463414634,78.6658536585366,78.7170731707317,78.9658536585366,79.3682926829268,79.5682926829268,79.619512195122,79.8707317073171,80.1707317073171,80.8219512195122,80.8731707317073,81.1756097560976,81.4756097560976,81.6268292682927
Estonia,68.3628536585366,68.7420487804878,69.0540731707317,69.3099268292683,69.5171219512195,69.6806829268293,69.8021219512195,69.8829268292683,69.9276097560976,69.9366097560976,69.9053414634146,69.8333170731707,69.7250731707317,69.5911707317073,69.443756097561,69.2924390243902,69.1513658536586,69.0321951219512,68.946,68.9140731707317,68.9780487804878,69.1268292682927,69.3756097560976,69.2780487804878,69.3804878048781,70.0853658536585,70.6439024390244,70.6975609756098,70.0390243902439,69.4756097560976,69.3731707317073,68.8634146341464,67.909756097561,66.5,67.5439024390244,69.6121951219512,69.809756097561,69.3585365853659,70.0634146341463,70.4170731707317,70.2585365853659,70.9048780487805,71.3170731707317,71.909756097561,72.5682926829268,72.6914634146341,72.8146341463415,73.7707317073171,74.8243902439024,75.4292682926829
Ethiopia,39.0691463414634,39.6986585365854,40.2778048780488,40.7980731707317,41.2559756097561,41.6559756097561,42.0145365853659,42.3431463414634,42.647243902439,42.9313414634146,43.1999024390244,43.4509268292683,43.6794390243902,43.8804390243902,44.0314634146341,44.1040243902439,44.0921463414634,44.0068536585366,43.8731219512195,43.7404146341463,43.6701707317073,43.7078780487805,43.882,44.196,44.6299024390244,45.1436829268293,45.6784146341463,46.1921219512195,46.6663170731707,47.0995609756098,47.5053658536585,47.913243902439,48.3477073170732,48.8132926829268,49.305512195122,49.8099512195122,50.3180487804878,50.8302926829268,51.3575853658537,51.9303414634146,52.5869268292683,53.348243902439,54.2192195121951,55.1898292682927,56.2365609756098,57.3249268292683,58.408,59.4469268292683,60.4157804878049,61.2961219512195
Finland,68.8441463414634,68.5778048780488,69.0126829268293,69.2209756097561,68.9778048780488,69.4770731707317,69.6665853658537,69.6163414634146,69.5034146341464,70.179512195122,70.0175609756098,70.7073170731707,71.2236585365854,71.1348780487805,71.6736585365854,71.8129268292683,72.350243902439,72.8970731707317,73.1553658536586,73.44,73.7465853658537,74.2980487804878,74.2009756097561,74.5190243902439,74.2229268292683,74.56,74.5919512195122,74.5770731707317,74.7921951219512,74.8131707317073,75.2275609756098,75.4553658536585,75.7051219512195,76.3956097560976,76.409512195122,76.6934146341464,76.8785365853659,77.0907317073171,77.2912195121951,77.4658536585366,77.9658536585366,78.119512195122,78.3682926829268,78.7146341463415,78.8170731707317,79.2146341463415,79.2634146341464,79.5682926829268,79.719512195122,79.8707317073171
Fiji,56.3927317073171,56.8174634146342,57.2321707317073,57.6388536585366,58.0360243902439,58.4261951219512,58.8083414634146,59.1824878048781,59.5486097560976,59.906243902439,60.2523902439024,60.5880243902439,60.9121463414634,61.2262195121951,61.5321707317073,61.8329756097561,62.1295853658537,62.4239756097561,62.7176585365854,63.0086341463415,63.2964634146341,63.5781707317073,63.8533414634146,64.1199756097561,64.3790975609756,64.6297073170732,64.8732926829268,65.1113414634146,65.3438536585366,65.5708536585366,65.7933170731707,66.011243902439,66.2241463414634,66.4335365853659,66.6389024390244,66.840243902439,67.0375609756098,67.2308536585366,67.4201219512195,67.6058536585366,67.788,67.9670975609756,68.1431463414634,68.3176829268293,68.4917804878049,68.666512195122,68.8434146341464,69.0220243902439,69.2028536585366,69.3843658536586
France,70.1170731707317,70.3146341463415,70.5146341463415,70.6634146341463,70.8121951219512,70.9609756097561,71.1609756097561,71.309756097561,71.4585365853659,71.6585365853659,71.9073170731707,72.1073170731707,72.3560975609756,72.6048780487805,72.8536585365854,73.1024390243903,73.3512195121951,73.6024390243903,73.8512195121951,74.0512195121951,74.3,74.5,74.8,75,75.3,75.6,75.8,76.1,76.3487804878049,76.6,76.8487804878049,77.1,77.3,77.6487804878049,77.7512195121951,77.9536585365854,78.3048780487805,78.6048780487805,78.7560975609756,79.0560975609756,79.1585365853659,79.2609756097561,79.1146341463415,80.1634146341463,80.1634146341463,80.8121951219512,81.1121951219512,81.2146341463415,81.4146341463415,81.6634146341463
Faroe Islands,,,,,,,,,,,,,74.4975609756098,,,,,75.9853658536586,,,,,,,,75.2658536585366,75.4658536585366,75.7146341463415,75.9146341463415,76.1146341463415,76.3634146341464,76.6146341463415,76.9146341463415,77.1658536585366,77.3658536585366,77.6170731707317,77.8219512195122,78.0268292682927,78.2317073170732,78.4365853658537,78.6414634146341,78.8439024390244,78.9439024390244,79.1414634146342,79.290243902439,79.5878048780488,79.8365853658537,80.1365853658537,80.3878048780488,80.6390243902439
"Micronesia, Fed. Sts.",57.9855853658537,58.3835853658537,58.7815853658537,59.1795853658537,59.5785853658537,59.9815853658537,60.3875853658537,60.7975853658537,61.2115853658537,61.6335853658537,62.0705853658537,62.5205853658537,62.9755853658537,63.4265853658537,63.8545853658537,64.2395853658537,64.5675853658537,64.8335853658537,65.0365853658537,65.1835853658537,65.2895853658537,65.3735853658537,65.4535853658537,65.5395853658537,65.6365853658537,65.7455853658537,65.8585853658537,65.9725853658537,66.0845853658537,66.1975853658537,66.3101219512195,66.4226585365854,66.5357073170732,66.648243902439,66.759756097561,66.8677073170732,66.9716097560976,67.0729024390244,67.1726341463415,67.275243902439,67.3842682926829,67.5037317073171,67.6351463414634,67.7760243902439,67.9243658536586,68.0741951219512,68.2204878048781,68.3592682926829,68.4895365853659,68.6122682926829
Gabon,39.9280487804878,40.374,40.9249512195122,41.5854146341463,42.3443902439024,43.1793658536585,44.0523414634146,44.9333170731707,45.8038048780488,46.6552682926829,47.486756097561,48.3107317073171,49.1347073170732,49.9586829268293,50.7851463414634,51.6146097560976,52.4465609756098,53.279512195122,54.1109512195122,54.9469024390244,55.7953902439024,56.6513902439024,57.5019512195122,58.3260731707317,59.0942682926829,59.7710243902439,60.3348536585366,60.7697804878049,61.0703658536586,61.2401463414634,61.2916829268293,61.254512195122,61.1566829268293,61.0141951219512,60.8291463414634,60.5920975609756,60.3030243902439,59.9768048780488,59.6413170731707,59.3394878048781,59.1167073170732,59.0028048780488,59.0190731707317,59.1737804878049,59.4680487804878,59.8870731707317,60.3927804878049,60.9491951219512,61.5314634146342,62.1208292682927
United Kingdom,70.8780487804878,70.9268292682927,70.8268292682927,71.6243902439024,71.6243902439024,71.5731707317073,72.1243902439024,71.7243902439025,71.7219512195122,71.9731707317073,72.2731707317073,72.1243902439024,72.3243902439024,72.5243902439024,72.7243902439024,72.7756097560976,73.2243902439024,73.1756097560976,73.2756097560976,73.6756097560976,74.0268292682927,74.1780487804878,74.3780487804878,74.7780487804878,74.6292682926829,74.9292682926829,75.280487804878,75.3804878048781,75.5829268292683,75.8804878048781,76.0829268292683,76.4341463414634,76.3853658536585,76.8853658536585,76.8365853658537,77.0878048780488,77.2109756097561,77.190243902439,77.390243902439,77.7414634146342,77.9926829268293,78.1439024390244,78.4463414634146,78.7463414634146,79.0487804878049,79.2487804878049,79.4487804878049,79.6,80.0512195121951,80.4024390243902
Georgia,63.8318536585366,64.2343414634147,64.6388292682927,65.0418048780488,65.4367804878049,65.818756097561,66.182243902439,66.5257317073171,66.8492195121951,67.1592195121951,67.4661951219512,67.7771707317073,68.0911219512195,68.4025853658537,68.6945609756098,68.9435853658537,69.1356585365854,69.2662926829268,69.3394878048781,69.376243902439,69.4040243902439,69.4492926829269,69.5280487804878,69.641243902439,69.7748536585366,69.9008048780488,69.9926341463415,70.0353414634146,70.0324634146342,69.9996097560976,69.9608292682927,69.9477317073171,69.9823414634146,70.0756829268293,70.2327317073171,70.4519512195122,70.7147317073171,71.003512195122,71.3072195121951,71.6158292682927,71.9182682926829,72.2110731707317,72.490243902439,72.7502926829268,72.990243902439,73.2121463414634,73.4210243902439,73.6214390243902,73.8154146341463,74.0024390243902
Ghana,46.2667073170732,46.6825365853659,47.0784390243902,47.4533658536585,47.8076341463415,48.1409756097561,48.455243902439,48.7564146341463,49.0480731707317,49.3349756097561,49.6219512195122,49.9122926829268,50.2072926829268,50.509512195122,50.8139512195122,51.1154634146341,51.4098292682927,51.6972926829268,51.9817804878049,52.2717804878049,52.5783170731707,52.9104390243902,53.2736829268293,53.6704878048781,54.1097073170732,54.6026829268293,55.1373170731707,55.6936341463415,56.2471707317073,56.7516341463415,57.1572682926829,57.4367804878049,57.5798048780488,57.5948292682927,57.5027073170732,57.3407804878049,57.164243902439,57.0239268292683,56.9537073170732,56.9870975609756,57.1476097560976,57.4204390243902,57.7851707317073,58.2223658536585,58.7010487804878,59.1842195121951,59.6358536585366,60.0304146341463,60.3554634146342,60.6099756097561
Guinea,35.0811219512195,35.2603902439024,35.4251707317073,35.5809268292683,35.7316097560976,35.8816097560976,36.0384390243903,36.2115853658537,36.4100731707317,36.6434878048781,36.9204390243902,37.242,37.609243902439,38.0246829268293,38.4832682926829,38.9769512195122,39.4996341463415,40.0502682926829,40.6308048780488,41.2587804878049,41.9557073170732,42.7311707317073,43.5831951219512,44.4963658536585,45.4547317073171,46.4353414634146,47.4051951219512,48.3293170731707,49.1781951219512,49.9188536585366,50.5273414634146,51.0040975609756,51.3555365853659,51.5875853658537,51.6996829268293,51.6978048780488,51.6093414634146,51.4751707317073,51.3356341463415,51.2429024390244,51.2461951219512,51.3724146341463,51.6351463414634,52.0410731707317,52.5866097560976,53.254756097561,53.9994878048781,54.7775853658537,55.5561463414634,56.3050487804878
"Gambia, The",32.3256341463415,32.6610975609756,33.0620975609756,33.5376341463415,34.0931951219512,34.732243902439,35.4432682926829,36.211243902439,37.0241707317073,37.8705609756098,38.7374146341463,39.613756097561,40.4901219512195,41.3569756097561,42.2103658536585,43.0532682926829,43.8886829268293,44.7200975609756,45.5420243902439,46.3509512195122,47.1468780487805,47.9222926829268,48.6687073170732,49.3771219512195,50.0310487804878,50.613,51.1184634146341,51.5484634146342,51.9104634146342,52.214,52.4739756097561,52.7114390243902,52.9488536585366,53.2027804878049,53.4908048780488,53.8280243902439,54.2104878048781,54.6337073170732,55.0916097560976,55.5760731707317,56.0734146341463,56.567512195122,57.042243902439,57.4870975609756,57.8920975609756,58.2508292682927,58.5694390243902,58.8530731707317,59.1077804878049,59.3406097560976
Guinea-Bissau,38.1432926829268,38.4672195121951,38.8137073170732,39.1812682926829,39.5658780487805,39.9600243902439,40.3571707317073,40.7508536585366,41.139512195122,41.5216829268293,41.8999024390244,42.2791707317073,42.6624634146342,43.0516829268293,43.4487317073171,43.8569268292683,44.2731951219512,44.6960243902439,45.1204634146342,45.5386097560976,45.9436341463415,46.3297317073171,46.6945365853659,47.0396341463415,47.37,47.6980243902439,48.0301219512195,48.3727317073171,48.7229268292683,49.0763170731707,49.4235365853659,49.7517317073171,50.0540487804878,50.3270243902439,50.5678536585366,50.777243902439,50.9620975609756,51.1306341463415,51.2904634146342,51.4454390243902,51.6018536585366,51.7637073170732,51.9367804878049,52.1260487804878,52.3392926829268,52.5825365853659,52.8554634146342,53.1547317073171,53.4766341463415,53.8143658536585
Equatorial Guinea,37.0324878048781,37.3324146341463,37.6318292682927,37.9317317073171,38.2316341463415,38.5315609756098,38.8320487804878,39.1330487804878,39.4355853658537,39.7311463414634,40.0137073170732,40.2827317073171,40.5457317073171,40.8136829268293,41.1170731707317,41.4878780487805,41.9421219512195,42.4838292682927,43.099512195122,43.7592195121951,44.42,45.0393658536585,45.5893414634146,46.0589024390244,46.4540243902439,46.7946585365854,47.1167317073171,47.4492195121951,47.8041463414634,48.1895365853659,48.6059512195122,49.0414390243903,49.4835609756098,49.9253658536585,50.3548780487805,50.7616341463415,51.1395853658537,51.4881951219512,51.8089024390244,52.1086341463415,52.3968048780488,52.6863414634146,52.9896829268293,53.3157804878049,53.6745853658537,54.0765853658537,54.5163170731707,54.9863170731707,55.4771951219512,55.971
Greece,68.5486341463415,68.8922682926829,69.1857073170732,69.4294390243902,69.638,69.8374634146341,70.0524634146342,70.3025609756098,70.5892926829268,70.9036341463415,71.2265609756098,71.535,71.8148536585366,72.0646341463415,72.2937073170732,72.5195609756098,72.7616585365854,73.0310731707317,73.3293658536585,73.6471463414634,73.9694878048781,74.2780243902439,74.5648780487805,74.8271707317073,75.0765609756098,75.3302195121951,75.6026341463415,75.9006585365854,76.6878048780488,76.9390243902439,77.1365853658537,77.3829268292683,77.390243902439,77.6390243902439,77.5853658536585,77.6853658536585,78.1365853658537,77.8390243902439,77.9878048780488,77.8878048780488,78.3878048780488,78.6414634146341,78.8414634146341,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488
